Component_ID,RA,DEC,ASKAP_flux,ASKAP_flux_SNR,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB69184_component_3a,317.545179,-59.32952,510.77899169921875,1837.33447265625,317.545023,-59.329479,761.512,0.8948450055670105,0.6707431947221039
SB69184_component_4a,324.800799,-59.614211,511.32501220703125,948.6549682617188,324.800457,-59.614238,789.835,0.8636786938257817,0.6473820636044633
SB69184_component_5a,316.547087,-63.0591,532.9739990234375,478.0035705566406,316.547123,-63.059187,869.924,0.8173654072662301,0.61266731234388
SB69184_component_6a,323.029413,-63.047829,390.2640075683594,340.54449462890625,323.029635,-63.047786,667.282,0.7802623178293765,0.5848561890900089
SB69184_component_11a,321.718467,-57.967807,328.0459899902344,988.0903930664062,321.718451,-57.967892,543.261,0.8055968289567835,0.6038460150650137
SB69184_component_13a,322.58533,-59.256913,220.92599487304688,986.2767333984375,322.585197,-59.256981,312.485,0.943211718394128,0.7069971194554838
SB69184_component_14a,322.452528,-58.063686,213.04400634765625,719.7432250976562,322.452515,-58.063754,332.637,0.8544571903812317,0.6404699607910612
SB69184_component_16a,314.832619,-58.821981,207.64999389648438,961.342529296875,314.832408,-58.822122,315.155,0.8790210279939753,0.6588821179942708
SB69184_component_17a,316.062944,-58.941472,190.82899475097656,935.436279296875,316.062737,-58.941568,299.491,0.8500649898377237,0.6371777273807112
SB69184_component_18a,321.433392,-60.792146,167.29299926757812,840.6683349609375,321.433559,-60.791981,255.984,0.8718795467016072,0.6535291239592245
SB69184_component_19a,313.27351,-62.930745,166.28500366210938,231.91770935058594,313.273591,-62.930769,157.854,1.405364686122131,1.0534101363418689
SB69184_component_20a,321.030344,-57.684634,148.7969970703125,253.48721313476562,321.030279,-57.684759,206.486,0.9613800347231477,0.7206154270522578
SB69184_component_27a,316.493275,-62.306815,120.85900115966797,541.9686279296875,316.493246,-62.306924,165.399,0.9748497050786513,0.7307118009157731
SB69184_component_37a,313.963223,-58.38551,98.75,248.74053955078125,313.963062,-58.385607,153.007,0.8610281448416651,0.6453953087113661
SB69184_component_40a,323.206568,-58.33316,91.22000122070312,405.4222412109375,323.206505,-58.333231,162.315,0.7497611983398108,0.5619936618347234
